RegionID,RegionName,City,State,Metro,CountyName,No of bedrooms,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01
268200,Grimmer,Fremont,CA,San Francisco,Alameda,3,673000,685900,700700,718400,736900,756400,775600,790300,798800,804500,807600,811800,820300,830300,832800,829200,824500,818900,812300,812100,818200,823000,822500,821900,829200,843800,858600,865800,865400,864400,866400,875400,889200,904800,929400,959000,976100
268429,Redwood Heights,Oakland,CA,San Francisco,Alameda,3,644100,652600,658300,662000,669800,679000,684700,688700,693100,696200,697800,702700,709900,717700,724700,729600,731100,732500,735400,739200,742600,743900,744900,750700,760500,770100,777000,781400,784000,787000,790400,798100,810900,824800,832600,844400,860600
275511,Spanos Park East,Stockton,CA,Stockton,San Joaquin,3,263600,265800,267800,268600,269300,270800,272600,274100,275400,277000,278300,278500,278500,280200,284000,288100,291900,295500,298500,301900,305400,307900,308900,309600,310800,313600,317300,321600,326700,330400,332700,334900,337100,337700,340200,344300,347500
268198,Greenhaven,Sacramento,CA,Sacramento,Sacramento,3,362800,367400,371500,371700,370100,369100,367800,364800,362500,362700,363300,363600,364800,365600,366600,370700,377100,382900,386400,389100,391200,391800,391500,393000,394400,397100,401800,409100,416500,422500,425700,427500,429200,431200,431700,430900,431000
273068,Brookside,Stockton,CA,Stockton,San Joaquin,3,293900,296800,297600,298000,298800,299900,301200,303000,304700,306700,308800,311100,313700,316000,318500,322100,324800,325000,323600,323800,326300,328900,329100,328800,330500,334400,338800,342400,345800,349300,353000,356000,357700,358900,361600,365900,370200
417527,Silver Terrace,San Francisco,CA,San Francisco,San Francisco,3,708800,721100,738800,755400,768100,777600,781400,779900,778600,781800,784100,782800,783200,788900,794400,792900,788400,784000,782100,785000,793400,805000,817900,826000,826600,830600,842600,857200,868500,877000,885500,889700,891800,893000,900200,907100,910200
623423,East Murphy,Sunnyvale,CA,San Jose,Santa Clara,3,748100,769400,789400,803100,813100,828200,847600,866500,881800,890600,891700,893100,903400,921100,936700,948800,955800,956100,956300,961100,968700,976000,982100,988700,998800,1010500,1022900,1037300,1047500,1058000,1073400,1095700,1123900,1165300,1218400,1267400,1292600
268096,Cow Hollow,San Francisco,CA,San Francisco,San Francisco,3,2503700,2544000,2598300,2639800,2656300,2663900,2678200,2685000,2676300,2669600,2675800,2692600,2727100,2766900,2793600,2798300,2799100,2793500,2780500,2761300,2752700,2754100,2768400,2785500,2802100,2816000,2833500,2839000,2838600,2854000,2868000,2861600,2856900,2890900,2971600,3034500,3037500
268058,Central Davis,Davis,CA,Sacramento,Yolo,3,599400,598500,600700,604400,604600,599100,596100,598300,601800,604000,605200,604200,605000,609900,614400,616900,619600,624100,629100,638200,645100,646600,647000,652100,660700,664500,665000,673700,682000,679500,677900,678800,677300,675900,674500,680200,691200
416890,Midtown West,Stockton,CA,Stockton,San Joaquin,3,174600,176700,178400,179600,180100,180400,180900,182200,183700,185100,186600,187800,189000,190600,192800,194300,196000,198600,201500,204200,207100,209700,212000,214600,217600,221100,224900,228500,232300,236200,239700,242700,245500,247700,250700,253800,255300
268177,Glen Park,San Francisco,CA,San Francisco,San Francisco,3,1424000,1452400,1491400,1524400,1547000,1574700,1604400,1617800,1621000,1632400,1651800,1672100,1689200,1699000,1701300,1689400,1660000,1622200,1590500,1564400,1543900,1524000,1512400,1514300,1522100,1529500,1542700,1565400,1583700,1587600,1599800,1619400,1634500,1667600,1725200,1761400,1769400
268336,Niles,Fremont,CA,San Francisco,Alameda,3,739900,753300,765400,776200,787200,797400,805500,812200,817000,822200,829100,835300,840000,844900,852600,857000,854800,852600,855000,860600,868400,875600,880100,886900,899600,914200,926400,935300,938700,939400,942200,949500,960500,971700,982800,997100,1009900
274559,Mission-Foothill,Hayward,CA,San Francisco,Alameda,3,449600,455200,463100,469200,478200,488600,495700,501400,509100,515700,520300,522800,523700,525600,529400,532100,532100,531200,532000,536700,542600,547000,550800,553400,558300,568400,580100,587800,596700,605800,613500,619400,627000,631200,636300,645100,654000
276457,Mission-Garin,Hayward,CA,San Francisco,Alameda,3,470200,474900,473200,471600,476300,483100,489400,493900,497600,503100,509600,514200,518000,525200,533000,535900,535900,535300,535000,537400,546000,554800,560200,564600,571700,581000,590700,599000,602800,605900,610600,617200,623300,627600,632500,641500,649900
256657,Lake,San Francisco,CA,San Francisco,San Francisco,3,1921100,1978800,2041700,2076800,2091200,2118800,2177700,2228500,2262200,2288700,2315100,2327100,2339000,2367700,2406800,2403100,2369000,2341400,2320700,2283700,2251500,2249500,2271600,2286400,2280600,2267300,2259100,2246700,2243600,2268000,2316900,2346700,2360900,2385300,2440400,2471600,2473500
416882,Quail Lakes - Venetian Bridges,Stockton,CA,Stockton,San Joaquin,3,238400,241300,243500,245700,247900,250500,251800,251800,251200,251300,251600,253000,255400,257500,258900,261500,264600,267700,270500,272600,274000,275800,277200,279300,282800,286700,289400,292500,297000,301800,304300,304400,303800,303100,305400,309900,313400
268250,Land Park,Sacramento,CA,Sacramento,Sacramento,3,502900,510600,524300,536400,543000,546700,553300,561300,568800,572700,572400,569200,566100,560900,554300,549100,545900,548700,555800,563000,571400,581400,586000,584000,580700,582300,587700,594000,603500,614100,618100,616700,612700,618100,631000,643300,651400
268330,Natomas Park,Sacramento,CA,Sacramento,Sacramento,3,301900,304000,307700,311800,316000,320200,324100,326300,327500,328700,330000,331200,332800,334000,335100,336500,338400,340400,341200,342500,346200,350800,355900,360300,362800,365600,370100,374100,377100,380000,381100,380800,381400,383700,383800,381500,380400
272852,Havenscourt,Oakland,CA,San Francisco,Alameda,3,292100,299100,307300,313500,320600,328700,333200,334600,338200,342900,345500,344600,343600,346200,350100,351100,353200,361000,372000,382900,392300,397900,401300,404300,408600,413600,421400,432200,441600,443800,445300,449100,453000,457500,463100,467600,471700
268034,Brookvale,Fremont,CA,San Francisco,Alameda,3,825000,836700,850600,863500,875700,884300,892600,903300,913200,921800,931600,940100,947600,954000,957000,956100,958200,961000,961300,965000,972800,977000,975500,974800,981800,998800,1017500,1033300,1041200,1046000,1051000,1057000,1063800,1073900,1092800,1114900,1129200
118842,Waterloo,Stockton,CA,Stockton,San Joaquin,3,117400,119200,122000,124500,126400,129000,132200,134800,136100,137800,139600,139900,140000,141100,143000,145000,146300,146600,146900,148400,150300,151900,153300,154800,156300,158800,162800,166700,170100,172800,174900,177400,180100,181800,184100,187300,189500
273307,College-Glen,Sacramento,CA,Sacramento,Sacramento,3,261700,264500,266600,267300,268100,270200,272900,275500,277100,278500,280600,284600,288700,290300,289500,289700,292700,296100,297100,297000,299100,301600,303000,304500,305700,307000,308900,310700,312000,314300,318000,320200,319300,319200,321200,324900,330000
416974,Central,San Mateo,CA,San Francisco,San Mateo,3,798600,816700,844700,869200,883000,890700,898200,905900,910000,912600,916700,920900,929300,935500,937300,939200,940600,934200,929900,932700,940300,949800,959000,965300,970200,976700,987900,1002900,1024500,1056700,1084400,1101700,1118000,1127900,1132700,1152700,1178000
268078,Cleveland Heights,Oakland,CA,San Francisco,Alameda,3,827300,837700,852400,861100,868300,875400,882100,888800,894800,899000,905200,908100,905600,904300,906900,908100,909500,916400,926200,938700,953300,966300,973800,986900,1006200,1023100,1033500,1038800,1037300,1035800,1038300,1043700,1052000,1053500,1059300,1073800,1084200
416892,Gleason Park,Stockton,CA,Stockton,San Joaquin,3,117800,119000,120500,122400,123600,123400,123100,123100,122900,122700,122800,122900,122900,123700,125500,127700,130700,134000,137600,142200,146400,149000,151500,153900,155400,158000,161600,165600,169700,172800,174300,177400,180500,180400,178900,178900,179700
227971,Lone Mountain,San Francisco,CA,San Francisco,San Francisco,3,1495400,1511900,1562500,1615800,1642200,1653500,1659900,1660800,1663600,1670800,1676000,1678100,1682000,1681300,1687000,1710200,1741700,1750800,1745500,1750600,1759700,1757300,1758200,1770700,1776100,1776900,1780900,1791500,1798700,1808200,1828400,1844700,1849100,1877000,1931000,1955800,1948600
117724,Robla,Sacramento,CA,Sacramento,Sacramento,3,194900,195000,197400,199400,201700,204600,207100,208400,211400,215700,220400,223600,226000,227600,229100,230900,234600,238800,242000,244100,246900,249900,252700,254800,255700,256800,258900,260600,261500,263800,266100,266900,267100,269600,272200,273500,274600
274872,Oceanview,San Francisco,CA,San Francisco,San Francisco,3,752800,774500,798200,806700,805600,805500,808600,812200,815600,818500,815200,808700,807900,808800,801900,794700,799800,810500,819200,825000,827500,828400,837300,847200,852300,857600,870200,885800,893500,893800,901900,918300,934400,940500,949900,961200,966300
268494,South Sundale,Fremont,CA,San Francisco,Alameda,3,615100,627600,640200,651700,663900,671200,672100,672100,673000,672800,673600,676800,681400,686600,690900,692500,693000,697900,709200,721500,731300,738400,743100,747200,755900,764700,767700,767200,768400,770800,771300,775600,790400,807600,819300,830700,840400
273287,Clinton,Oakland,CA,San Francisco,Alameda,3,568300,571400,577200,582800,583800,582400,584400,598500,618300,632200,633800,626300,616800,613000,619600,629300,638000,644900,652900,660200,665700,670700,679000,684300,686300,693700,706500,716200,724000,733700,737900,733700,728700,737700,773200,816300,837300
268026,Blacow,Fremont,CA,San Francisco,Alameda,3,657100,665200,670700,680200,693700,705100,711800,720000,726700,733400,740700,747400,751900,755200,759100,763100,764700,765300,768000,772900,779200,785200,789200,794200,801700,811100,818600,822800,826600,833700,841900,848100,854400,859600,873100,897000,916500
417507,Ingleside Heights,San Francisco,CA,San Francisco,San Francisco,3,743500,756700,770100,778000,784200,786400,781700,774900,774800,781300,787800,788900,793600,799700,798600,795800,801900,808600,812100,815100,818800,823000,832600,844600,852500,858900,872500,891300,906100,916100,925800,939600,960800,981100,996200,1001300,999900
268309,Mission San Jose,Fremont,CA,San Francisco,Alameda,3,947600,974100,999700,1013000,1015700,1024200,1040500,1059000,1076600,1090600,1098600,1105800,1116200,1115100,1103700,1101500,1110000,1108200,1097700,1092600,1096900,1102800,1104800,1110000,1121800,1134900,1144300,1154200,1163300,1172000,1180800,1190800,1202200,1218700,1242500,1270600,1291700
268310,Mission Valley,Fremont,CA,San Francisco,Alameda,3,1068300,1095400,1118500,1135000,1145600,1153700,1159200,1169500,1188400,1207500,1223900,1237900,1251500,1259500,1266800,1272300,1271600,1265400,1265000,1275100,1289100,1295800,1296700,1295800,1302600,1313500,1314100,1308400,1314400,1329800,1341000,1345400,1354000,1366900,1381800,1400700,1418500
268391,Stockton Metropolitan Airport,Stockton,CA,Stockton,San Joaquin,3,148800,151400,153700,155400,156300,157200,158600,159500,159300,159200,160200,161900,163400,166500,172300,178500,183500,186800,187500,187800,189000,190900,194400,196600,195300,194600,195800,197500,200700,204100,206100,207700,209800,210900,212800,216200,219500
274184,Kimber-Gomes,Fremont,CA,San Francisco,Alameda,3,1107300,1123600,1138100,1153100,1162700,1163200,1164900,1178500,1197600,1214400,1228600,1241100,1252500,1259800,1264800,1266800,1263800,1259100,1262000,1273700,1285500,1289800,1289700,1288700,1294400,1305100,1317200,1332000,1349600,1361800,1366900,1368900,1376200,1391500,1411900,1433900,1449100
276423,Lincoln Village West,Stockton,CA,Stockton,San Joaquin,3,251400,253600,253500,255100,261300,267800,272600,276500,279400,281800,284000,285300,286100,286400,287300,289100,290100,289500,290100,292500,295100,297100,298700,299600,300400,304300,310600,315000,317500,319600,321000,321700,322700,323900,325700,328000,330100
268405,Piedmont Avenue,Oakland,CA,San Francisco,Alameda,3,788000,803200,818200,827500,837700,849700,860400,875000,885600,886200,887800,895900,902700,908400,914000,921100,924800,928200,934600,945700,960900,977800,991000,1007500,1029200,1047400,1058000,1061000,1061700,1066700,1077300,1081600,1079900,1092700,1130200,1167500,1184400
268395,Parkmont,Fremont,CA,San Francisco,Alameda,3,743800,758400,773900,786400,796900,807700,817800,826000,832300,838100,843500,847000,848800,850400,851400,849700,846000,845700,849000,853100,858100,863300,868500,873900,883000,894800,905900,910500,910900,914500,922400,930600,939000,946900,956100,968900,979400
268500,Spanos Park West,Stockton,CA,Stockton,San Joaquin,3,286600,288500,290500,292600,294700,297900,302000,304900,306900,309100,311300,312100,312000,312400,314600,318300,322000,323800,324800,326900,329800,332800,335400,337100,338400,341200,345000,347800,350700,353900,356600,358200,359600,359900,362100,365400,367500
417219,Ponce de Leon,Stockton,CA,Stockton,San Joaquin,3,170900,173100,175100,176100,177200,178900,180400,181300,181400,181200,181700,182000,182700,184500,187300,190100,193000,195200,197300,199600,202300,205200,208200,210700,212600,215000,217700,219600,221600,224800,228400,231200,233200,233400,234200,237000,239900
276428,Longwood-Winton Grove,Hayward,CA,San Francisco,Alameda,3,419800,424700,429200,432800,436400,440400,445800,452100,457100,462100,468200,474000,479300,485500,490300,493300,496300,500200,503100,506200,510800,515900,521200,526400,531300,537000,543600,550500,555800,557500,558100,561300,568100,574500,583300,597400,610200
275481,Southgate,Hayward,CA,San Francisco,Alameda,3,471900,480000,487700,490800,493900,499300,502700,504100,505200,506100,507600,511500,516600,520800,525300,530200,534000,535800,538500,543900,552900,562100,569600,575600,583700,592100,597000,599700,603300,607500,613100,619900,626400,633000,641700,652600,661100
416978,San Mateo Heights,San Mateo,CA,San Francisco,San Mateo,3,872500,892800,913600,929100,939300,944800,947900,953400,961700,967300,966700,964400,972700,987200,997900,1005500,1008700,1006600,1004500,1009400,1018700,1029800,1039000,1052800,1069700,1079600,1079700,1086000,1106400,1133100,1150800,1164100,1177400,1200100,1237400,1289800,1325900
275594,Stonewood,Stockton,CA,Stockton,San Joaquin,3,211100,213400,215700,217200,218700,220900,223400,225200,226600,228500,230400,231300,231600,232600,234100,235200,236100,237300,238800,241100,244500,248200,251600,254100,255800,258800,262800,266300,269500,272200,274300,276300,278100,278800,282500,288400,292500
416886,Kentfield,Stockton,CA,Stockton,San Joaquin,3,181700,184300,187000,189900,193200,196500,198600,200900,203600,205600,207800,209400,209900,210500,212100,214200,217000,220200,224300,228300,230900,232800,234700,236100,237500,240500,244400,247000,249300,252400,254900,256500,258400,259500,261400,264000,266000
416975,South Shoreview,San Mateo,CA,San Francisco,San Mateo,3,744500,757800,775100,794800,813900,827300,832700,833400,832100,833200,839200,847300,857600,868700,877000,879000,874000,865400,861100,864300,871100,874500,870600,866300,867300,870300,875100,890300,912800,929600,946300,969100,991100,1013300,1042800,1072300,1090700
416881,Parkwoods,Stockton,CA,Stockton,San Joaquin,3,220200,221500,223000,225300,228100,230300,231600,232100,232600,234100,235900,236900,238000,239200,240900,242200,242800,243700,246200,249000,251900,254200,255400,255600,256800,259800,263600,266900,269800,273000,276200,278100,278400,278600,281500,286600,290800
268541,Upper Dimond,Oakland,CA,San Francisco,Alameda,3,679300,693000,709300,722500,731800,740100,746400,749500,752800,760400,769200,775400,779400,783100,785300,787300,789800,791800,796600,805300,814700,819000,819300,818300,824900,837400,847900,853100,857400,862200,864600,868700,877200,890300,908800,937100,961500
268102,Curtis Park,Sacramento,CA,Sacramento,Sacramento,3,493100,499800,508600,516000,521100,524700,528700,531500,533100,534000,532200,528400,525600,525100,523500,521300,523800,527300,528600,530900,537200,542700,546400,546400,542800,542600,548300,554100,561400,573400,583600,585900,585200,586400,589500,591400,594000
275937,Webster,Oakland,CA,San Francisco,Alameda,3,253900,258300,266700,274400,281300,287900,292500,293500,294800,297500,301100,303600,306900,310300,313300,315600,318200,320300,324300,333700,345100,352400,357600,361900,364900,368700,373300,375300,378700,384500,391300,396500,399600,402600,406200,408500,410300
274618,Mt Eden,Hayward,CA,San Francisco,Alameda,3,472800,480600,489600,495300,500400,505500,508700,511500,514600,517600,521300,525300,529400,533900,538700,543000,547000,550100,554000,561900,571400,578000,582600,587200,593800,603300,610500,614300,620000,629500,638100,646000,654300,663400,674300,685400,692700
268544,Upper Rockridge,Oakland,CA,San Francisco,Alameda,3,1250500,1278500,1301500,1319200,1334600,1348100,1363000,1382200,1402600,1411300,1413100,1420800,1436100,1443000,1440300,1436900,1433500,1422500,1410900,1413500,1432300,1444800,1439700,1437200,1449900,1470900,1488900,1498500,1499800,1506200,1506000,1495100,1477500,1505800,1586600,1661200,1682400
416885,Weberstown,Stockton,CA,Stockton,San Joaquin,3,168200,171000,173000,175000,176700,177800,178800,180000,180700,182100,184300,186400,188300,191300,196100,201100,204100,205900,208100,210000,211400,211900,212200,213100,214600,216900,219500,223300,228500,231800,232800,234500,236900,237500,237700,238600,240400
268279,Maxwell Park,Oakland,CA,San Francisco,Alameda,3,459500,470100,489100,507400,521100,534100,548400,560900,569200,572200,574200,581000,592400,602600,611200,618300,623900,628600,633500,640100,646300,647300,645800,650000,659700,667000,669700,671200,672900,674900,673800,671600,673700,684200,698900,713500,722800
623420,Raynor,Sunnyvale,CA,San Jose,Santa Clara,3,1309000,1331500,1357300,1391600,1426100,1450300,1463700,1471700,1481300,1487900,1486500,1479000,1482600,1497600,1512400,1512100,1496400,1480100,1471000,1466400,1462700,1459300,1458900,1465300,1487900,1521500,1560300,1597300,1621700,1637700,1657600,1686300,1723900,1771400,1824300,1876800,1907300
268174,Gateway West,Sacramento,CA,Sacramento,Sacramento,3,251600,253900,257600,260500,262500,265000,268100,270600,272400,273200,274700,277500,280800,283000,283900,283900,285500,288300,290700,293000,296000,298300,300800,302800,303000,304300,307600,311200,314700,317200,317000,315800,315600,317400,318900,320400,322800
268239,La Morada,Stockton,CA,Stockton,San Joaquin,3,260800,264100,266700,269000,271000,272800,273700,274100,274200,275700,277300,278300,279100,281400,284700,287700,289100,289400,289600,291000,293000,294300,295200,295000,295000,297000,300200,302400,305100,308900,313000,315700,316800,316200,318400,322900,326300
275886,Vineyards-Avalon,Fremont,CA,San Francisco,Alameda,3,1461400,1482700,1505800,1518700,1514600,1507900,1502200,1504400,1513100,1534300,1564400,1600200,1627200,1633100,1634900,1647300,1653600,1655000,1660200,1666000,1673200,1678500,1669300,1663300,1675300,1698400,1718300,1729400,1734500,1738500,1746200,1763200,1775300,1812000,1873200,1920500,1933500
275543,St. Elizabeth,Oakland,CA,San Francisco,Alameda,3,323400,331500,337700,341100,344500,350400,358900,368300,376400,382100,383900,382900,384200,388900,396700,408000,421900,432200,441000,449600,454100,458000,464900,476800,490900,504600,514600,522900,525800,525300,526000,531200,538100,542800,546800,551700,555600
276530,Meadow Brook,Oakland,CA,San Francisco,Alameda,3,345400,354900,365900,375200,384400,396000,408600,419200,427700,435400,443400,450400,456300,462700,468900,470900,470600,470100,470800,475000,481700,488900,497200,506900,517900,528800,537100,542900,547900,554300,561900,570100,580100,591200,600600,612500,623700
273232,Cherry-Guardino,Fremont,CA,San Francisco,Alameda,3,687200,699300,708500,717300,727300,741000,755600,767600,776300,785400,792600,800000,806900,811300,813600,817100,818400,818200,819100,820600,822000,825400,828300,832200,840400,851400,861200,865700,866800,872200,877400,880200,886900,896400,908600,924500,936500
273951,Hayward Highland,Hayward,CA,San Francisco,Alameda,3,704100,713300,723900,732100,739200,744600,743600,742700,747200,754900,760200,760300,756600,756900,765000,770800,769600,764800,764100,770300,780100,785800,788400,789200,791000,794900,798800,801500,805700,811900,819300,828300,840400,850100,857900,865100,870000
415247,Sunnyside,San Francisco,CA,San Francisco,San Francisco,3,987200,1001400,1024000,1044400,1062300,1083700,1104200,1111500,1110300,1117900,1132100,1141800,1153400,1168900,1172100,1165000,1169500,1175800,1173200,1168600,1164500,1166300,1180700,1198800,1203700,1204800,1213800,1230500,1243500,1257500,1270100,1275400,1282300,1289000,1302900,1311900,1309600
753708,Baywood,San Mateo,CA,San Francisco,San Mateo,3,1864300,1892000,1931500,1966000,1987400,2009100,2030300,2045700,2042300,2033000,2026900,2032100,2041800,2055700,2064900,2061300,2038400,2015600,2013100,2017500,2010300,1994100,1978000,1980200,2008400,2030000,2029400,2035000,2054700,2068000,2087600,2123600,2160500,2208100,2269600,2337600,2390400
272806,Arroyo Viejo,Oakland,CA,San Francisco,Alameda,3,263600,269900,277700,284800,292000,298400,302200,305200,310500,315800,318000,317600,318900,322100,325100,328300,332100,335400,339200,345200,350900,354700,356700,357800,359600,364000,368800,372300,375300,379300,383500,387300,392000,397700,403300,409000,414000
273836,Glenview,Oakland,CA,San Francisco,Alameda,3,794700,811200,828100,840300,845900,846500,844600,843400,843300,845300,848100,855200,866100,876000,881000,884400,890500,900500,912100,927000,942700,950300,954700,952200,948800,957300,972900,977700,975900,972600,967700,965800,974200,985600,1003300,1042500,1084000
268416,Prescott,Oakland,CA,San Francisco,Alameda,3,439800,451900,463600,473000,482700,493100,502700,514800,528100,538100,543600,548200,552200,556900,563700,570900,573000,571600,574800,585600,595400,605300,620900,635000,642900,652800,663900,670100,677600,684600,686900,686700,689900,691700,692200,693600,697800
274853,Oakland Ave-Harrison St,Oakland,CA,San Francisco,Alameda,3,705700,728900,750700,764400,779500,793400,801700,809000,818500,828800,838700,847200,856700,863500,863800,860800,862900,865200,867800,875500,885600,890100,898700,908900,914400,923800,941800,957500,966800,978900,1001300,1024500,1039300,1046200,1051100,1053200,1057200
268426,Rancho San Antonio,Oakland,CA,San Francisco,Alameda,3,377400,380900,390200,398700,407700,416500,425100,432100,436300,442300,452600,464100,473900,478700,481600,485600,489500,492400,491900,488900,492100,502700,514500,521900,525700,538500,559600,572400,573800,572300,573800,580300,591800,602100,609900,609900,607200
115216,Fruitridge Manor,Sacramento,CA,Sacramento,Sacramento,3,147200,146800,147400,148800,150500,151700,154000,157700,161800,164700,166900,170500,174800,176700,176900,177900,180200,182900,186400,191100,195200,197900,200500,204100,206800,209400,212800,216200,218600,220800,221800,222400,224100,226400,227500,228500,230300
416989,San Mateo Village,San Mateo,CA,San Francisco,San Mateo,3,920700,938200,957600,980000,1000000,1014700,1024300,1031500,1030600,1030700,1037700,1044800,1050700,1064500,1080300,1088400,1096000,1104800,1113400,1123200,1141600,1162300,1171700,1182200,1203900,1224300,1237000,1260100,1293200,1319900,1335400,1353600,1375700,1391300,1404000,1419700,1434000
274246,Lakeshore,San Francisco,CA,San Francisco,San Francisco,3,1091100,1100000,1111800,1123700,1134300,1148900,1164200,1181100,1201000,1232500,1270300,1295100,1300600,1310800,1335800,1349500,1340800,1325000,1315400,1305000,1298500,1305000,1319400,1339200,1358500,1369100,1375300,1376800,1373800,1379200,1394100,1407100,1419400,1430200,1449000,1465300,1469100
273788,Fremont,Oakland,CA,San Francisco,Alameda,3,338000,345000,355100,365800,376600,385500,395700,409700,424200,432200,438200,443500,447800,450300,453900,455800,460500,468500,476800,484000,491700,499600,508700,516800,523900,530500,535700,539100,541500,544300,544900,545900,550800,554800,556500,561400,566700
268060,Central Oak Park,Sacramento,CA,Sacramento,Sacramento,3,144300,145000,147700,150900,154200,157900,161400,164000,166600,169000,171400,175300,180600,185700,189900,192500,193100,195300,198500,199900,201000,204200,208400,211700,214000,216000,218200,220100,222500,225800,229400,232100,232500,233400,235800,239600,243200
268464,Seminary,Oakland,CA,San Francisco,Alameda,3,285300,292200,299100,304000,307300,310400,313600,318000,323800,329000,333000,335200,337300,340600,343800,346000,348700,350600,352600,358800,367500,373000,376700,381600,387800,393500,399800,406500,412500,415500,416600,418000,419700,421300,426700,435400,441000
268264,Longfellow,Oakland,CA,San Francisco,Alameda,3,578900,593800,611200,623800,634100,645200,655400,667600,678400,684300,685700,687400,689500,692000,692600,695400,701100,705000,709200,717300,728700,738400,741400,740700,751600,770700,781900,782400,782800,783600,782400,779400,780400,787000,805500,829000,843900
273863,Grand Lake,Oakland,CA,San Francisco,Alameda,3,755900,768000,789100,807300,821900,834500,841200,846900,856900,863700,868600,882000,897400,902700,897000,892300,897900,908200,915300,925200,945200,968200,991300,1008800,1028500,1053100,1074700,1079900,1081900,1080000,1080500,1086800,1095400,1102100,1116000,1138100,1158200
276062,Whitman-Mocine,Hayward,CA,San Francisco,Alameda,3,409000,413200,418700,423200,426800,431800,437300,442000,446400,453600,462200,469900,476900,483900,488900,491200,492500,495000,497900,501300,506800,511700,515300,518800,522100,526600,530900,532800,534100,537500,541200,545000,550000,553100,559100,573700,589300
268579,Weibel,Fremont,CA,San Francisco,Alameda,3,1124700,1143100,1159700,1181800,1210000,1231600,1242300,1248100,1248900,1252000,1259800,1265800,1270100,1278100,1290000,1299100,1301200,1300600,1301700,1308700,1318200,1323300,1320700,1319400,1325700,1342000,1358700,1364800,1360100,1358100,1359500,1363200,1372800,1388900,1408300,1430800,1450300
268559,Village 11,Sacramento,CA,Sacramento,Sacramento,3,258300,262100,266200,269300,271900,274500,276900,279200,281900,284600,287600,290200,291900,292500,293000,293300,293900,295700,298600,300900,302800,304100,305600,307600,308900,311500,316700,321300,324000,326700,329500,331100,332700,334900,335700,336700,339500
416877,Colonial Heights,Stockton,CA,Stockton,San Joaquin,3,196800,200400,203800,206500,209900,213800,217100,220000,222500,224500,226200,226800,226300,226200,228100,230700,233100,235000,236600,237900,239800,241900,243900,245000,245100,245800,248000,250800,254500,258400,261700,264000,266400,269000,272600,275400,276300
115447,Hagginwood,Sacramento,CA,Sacramento,Sacramento,3,148100,149400,151100,151900,152400,153600,156900,161000,164000,166200,169800,172700,173900,173900,173500,173800,177100,182100,186400,189500,192200,194700,197000,199900,202100,204200,206600,208200,209100,211200,214300,217000,218900,221100,222800,223400,224000
343944,North Central,San Mateo,CA,San Francisco,San Mateo,3,821000,840100,861200,875900,884900,888600,894600,905300,909000,906400,907300,915100,929200,943500,953800,957300,952700,944600,943300,948500,960200,982600,1004900,1022300,1034800,1038000,1036500,1053100,1093800,1140100,1170300,1184500,1197000,1211100,1239500,1290300,1334300
275827,Upper B Street,Hayward,CA,San Francisco,Alameda,3,473900,478700,486100,496600,509400,519200,527200,535500,543300,549400,554500,557300,559800,563500,567700,569700,569000,566900,566100,569700,577300,582900,585700,590100,598200,607700,616200,620700,624000,628600,633500,637900,644100,654000,666000,675500,681400
268485,South Hagginwood,Sacramento,CA,Sacramento,Sacramento,3,132200,133400,135900,137600,138800,140000,140800,141500,142500,144000,146900,149500,151300,153200,155400,157800,161700,166900,171400,175100,178600,183000,186500,190300,194700,197800,199200,200400,201900,204600,207700,210200,212000,213500,214500,215200,216000
417495,Parnassus - Ashbury,San Francisco,CA,San Francisco,San Francisco,3,1830300,1865600,1913600,1954600,1987900,2025700,2052500,2048200,2020600,1999200,1995000,1999100,2006200,2022100,2046600,2067200,2078800,2073200,2051400,2034000,2034000,2028000,2025300,2045500,2070200,2063000,2039600,2032500,2037600,2062000,2112700,2153400,2173000,2213500,2282400,2315600,2309300
417515,Inner Parkside,San Francisco,CA,San Francisco,San Francisco,3,1152300,1172300,1206200,1249700,1297500,1341700,1380700,1402700,1405900,1400600,1395300,1400400,1418800,1438300,1446200,1438600,1430900,1425000,1413700,1406100,1406100,1411100,1423300,1429900,1423100,1416400,1421300,1435900,1447800,1452100,1458300,1469600,1487500,1511600,1550400,1593200,1618300
273092,Burbank,Hayward,CA,San Francisco,Alameda,3,454600,461900,472400,479700,486700,495800,503600,511200,521300,531600,538800,542800,543900,544300,546800,550200,553100,556200,558700,563200,568700,572800,575200,575600,577500,583100,588000,586900,585200,585800,591900,602200,612600,619400,627800,638500,648200
268565,Village 9,Sacramento,CA,Sacramento,Sacramento,3,293500,295800,298300,300900,304000,307500,310400,313000,315400,316600,317600,319300,321700,324500,327500,328800,330000,332700,335100,337000,339400,342000,344300,346400,347400,349100,352500,357900,362600,364800,365600,367000,369100,371600,371800,371400,373200
268490,South Oak Park,Sacramento,CA,Sacramento,Sacramento,3,127400,129100,132300,135400,137200,138100,138900,140600,143400,145600,147800,151800,158200,164100,168000,171100,174100,177000,180400,183900,186900,188900,191100,194100,196500,197800,199600,201600,203900,207800,212800,215800,216900,217700,218100,218500,220200
